Name,Samples,Min_ms,Max_ms,Mean_ms,Median_ms,StdDev_ms,Sample_0,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75,Sample_76,Sample_77,Sample_78,Sample_79,Sample_80,Sample_81,Sample_82,Sample_83,Sample_84,Sample_85,Sample_86,Sample_87,Sample_88,Sample_89,Sample_90,Sample_91,Sample_92,Sample_93,Sample_94,Sample_95,Sample_96,Sample_97,Sample_98,Sample_99,Sample_100,Sample_101,Sample_102,Sample_103,Sample_104,Sample_105,Sample_106,Sample_107,Sample_108,Sample_109,Sample_110,Sample_111,Sample_112,Sample_113,Sample_114,Sample_115,Sample_116,Sample_117,Sample_118,Sample_119,Sample_120,Sample_121,Sample_122,Sample_123,Sample_124,Sample_125,Sample_126,Sample_127,Sample_128,Sample_129,Sample_130,Sample_131,Sample_132,Sample_133,Sample_134,Sample_135,Sample_136,Sample_137,Sample_138,Sample_139,Sample_140,Sample_141,Sample_142,Sample_143,Sample_144,Sample_145,Sample_146,Sample_147,Sample_148,Sample_149,Sample_150,Sample_151,Sample_152,Sample_153,Sample_154,Sample_155,Sample_156,Sample_157,Sample_158,Sample_159,Sample_160,Sample_161,Sample_162,Sample_163,Sample_164,Sample_165,Sample_166,Sample_167,Sample_168,Sample_169,Sample_170,Sample_171,Sample_172,Sample_173,Sample_174,Sample_175,Sample_176,Sample_177,Sample_178,Sample_179,Sample_180,Sample_181,Sample_182,Sample_183,Sample_184,Sample_185,Sample_186,Sample_187,Sample_188,Sample_189,Sample_190,Sample_191,Sample_192,Sample_193,Sample_194,Sample_195,Sample_196,Sample_197,Sample_198,Sample_199,Sample_200,Sample_201,Sample_202,Sample_203,Sample_204,Sample_205,Sample_206,Sample_207,Sample_208,Sample_209,Sample_210,Sample_211,Sample_212,Sample_213,Sample_214,Sample_215,Sample_216,Sample_217,Sample_218,Sample_219,Sample_220,Sample_221,Sample_222,Sample_223,Sample_224,Sample_225,Sample_226,Sample_227,Sample_228,Sample_229,Sample_230,Sample_231,Sample_232,Sample_233,Sample_234,Sample_235,Sample_236,Sample_237,Sample_238,Sample_239,Sample_240,Sample_241,Sample_242,Sample_243,Sample_244,Sample_245,Sample_246,Sample_247,Sample_248,Sample_249,Sample_250,Sample_251,Sample_252,Sample_253,Sample_254,Sample_255,Sample_256,Sample_257,Sample_258,Sample_259,Sample_260,Sample_261,Sample_262,Sample_263,Sample_264,Sample_265,Sample_266,Sample_267,Sample_268,Sample_269,Sample_270,Sample_271,Sample_272,Sample_273,Sample_274,Sample_275,Sample_276,Sample_277,Sample_278,Sample_279,Sample_280,Sample_281,Sample_282,Sample_283,Sample_284,Sample_285,Sample_286,Sample_287,Sample_288,Sample_289,Sample_290,Sample_291,Sample_292,Sample_293,Sample_294,Sample_295,Sample_296,Sample_297,Sample_298,Sample_299,Sample_300,Sample_301,Sample_302,Sample_303,Sample_304,Sample_305,Sample_306,Sample_307,Sample_308,Sample_309,Sample_310,Sample_311,Sample_312,Sample_313,Sample_314,Sample_315,Sample_316,Sample_317,Sample_318,Sample_319,Sample_320,Sample_321,Sample_322,Sample_323,Sample_324,Sample_325,Sample_326,Sample_327,Sample_328,Sample_329,Sample_330,Sample_331,Sample_332,Sample_333,Sample_334,Sample_335,Sample_336,Sample_337,Sample_338,Sample_339,Sample_340,Sample_341,Sample_342,Sample_343,Sample_344,Sample_345,Sample_346,Sample_347,Sample_348,Sample_349,Sample_350,Sample_351,Sample_352,Sample_353,Sample_354,Sample_355,Sample_356,Sample_357,Sample_358,Sample_359,Sample_360,Sample_361,Sample_362,Sample_363,Sample_364,Sample_365,Sample_366,Sample_367,Sample_368,Sample_369,Sample_370,Sample_371,Sample_372,Sample_373,Sample_374,Sample_375,Sample_376,Sample_377,Sample_378,Sample_379,Sample_380,Sample_381,Sample_382,Sample_383,Sample_384,Sample_385,Sample_386,Sample_387,Sample_388,Sample_389,Sample_390,Sample_391,Sample_392,Sample_393,Sample_394,Sample_395,Sample_396,Sample_397,Sample_398,Sample_399,Sample_400,Sample_401,Sample_402,Sample_403,Sample_404,Sample_405,Sample_406,Sample_407,Sample_408,Sample_409,Sample_410,Sample_411,Sample_412,Sample_413,Sample_414,Sample_415,Sample_416,Sample_417,Sample_418,Sample_419,Sample_420,Sample_421,Sample_422,Sample_423,Sample_424,Sample_425,Sample_426,Sample_427,Sample_428,Sample_429,Sample_430,Sample_431,Sample_432
Raymarch Frame,433,8.724480,13.441024,9.354836,9.293824,0.517355,8.863744,9.498624,8.901632,13.205504,9.485312,8.941568,9.198592,9.594880,9.178112,9.336832,9.154560,9.078784,9.583616,9.353216,9.657344,9.050112,8.970240,9.457664,9.094144,9.408512,9.406464,9.108480,9.104384,9.022464,9.371648,9.391104,9.033728,9.169920,9.775104,9.291776,9.499648,9.250816,9.354240,9.246720,8.985600,9.816064,9.017344,8.963072,9.068544,9.396224,9.241600,9.751552,9.195520,9.396224,9.090048,9.530368,9.450496,9.239552,9.055232,9.278464,9.025536,9.165824,9.329664,9.110528,9.336832,9.444352,9.440256,9.438208,9.493504,9.413632,9.604096,8.880128,9.110528,9.279488,9.252864,9.317376,9.022464,9.024512,9.183232,9.077760,9.293824,9.152512,12.847104,9.507840,9.889792,9.112576,9.458688,8.838144,8.976384,8.878080,9.709568,10.276864,9.013248,9.624576,9.066496,9.203712,9.110528,9.606144,9.280512,9.385984,9.167872,9.321472,9.407488,9.432064,9.383936,8.885248,9.227264,8.833024,9.124864,9.467904,9.521152,8.976384,8.895488,8.892416,9.391104,9.565184,9.372672,9.442304,9.244672,10.170368,9.391104,8.872960,9.395200,9.025536,8.998912,9.000960,9.131008,9.615360,9.327616,9.455616,9.422848,9.025536,9.397248,9.407488,8.910848,9.461760,9.148416,9.416704,9.038848,9.391104,9.129984,8.844288,8.919040,8.787968,8.899584,9.032704,9.630720,9.519104,9.407488,9.047040,9.076736,9.551872,9.412608,9.410560,9.495552,9.366528,13.441024,9.147392,9.640960,9.346048,9.381888,9.313280,9.246720,9.283584,9.432064,9.432064,9.536512,9.406464,9.103360,9.196544,9.462784,9.466880,9.320448,9.932800,9.589760,9.522176,9.419776,9.214976,9.155584,9.178112,8.963072,8.736768,9.126912,9.115648,9.147392,9.493504,9.546752,9.274368,9.263104,9.082880,9.285632,9.208832,9.403392,9.402368,9.279488,8.897536,9.240576,9.368576,9.107456,9.337856,9.153536,9.520128,9.172992,9.079808,8.994816,9.123840,9.135104,9.489408,9.483264,9.477120,9.118720,9.241600,9.563136,9.431040,9.104384,8.853504,9.276416,9.120768,9.180160,8.975360,9.306112,9.710592,9.119744,9.712640,9.459712,9.293824,9.751552,9.344000,9.250816,12.638208,9.538560,9.269248,9.180160,9.257984,9.055232,8.923136,9.184256,9.342976,9.341952,9.055232,9.849856,9.021440,9.534464,9.434112,9.455616,9.277440,9.155584,9.189376,9.305088,9.651200,9.132032,9.441280,9.421824,9.681920,9.281536,9.422848,9.492480,9.103360,9.515008,9.148416,9.270272,8.898560,9.156608,9.724928,9.126912,9.305088,9.244672,9.410560,9.341952,9.558016,9.443328,9.295872,9.224192,9.472000,9.066496,9.217024,8.944640,8.984576,9.733120,9.560064,9.886720,9.135104,9.417728,9.157632,9.036800,9.425920,9.578496,9.117696,9.423872,8.724480,9.182208,9.521152,8.951808,8.932352,9.609216,9.232384,9.242624,9.839616,9.522176,9.160704,9.452544,9.466880,12.767232,9.862144,9.266176,9.188352,9.046016,9.099264,9.035776,9.418752,8.950784,9.249792,9.119744,9.193472,9.498624,9.150464,9.345024,9.364480,8.856576,9.277440,9.297920,9.829376,9.042944,9.283584,9.403392,9.450496,9.678848,9.658368,9.159680,9.764864,8.972288,9.091072,9.411584,8.890368,9.211904,9.372672,9.283584,9.780224,9.065472,9.527296,9.607168,9.420800,9.093120,9.401344,9.409536,9.024512,9.442304,9.109504,9.148416,9.241600,9.596928,9.660416,9.007104,9.408512,9.318400,9.833472,9.692160,9.152512,9.412608,9.345024,9.006080,8.879104,9.422848,9.468928,9.116672,9.265152,9.541632,9.275392,9.166848,9.107456,9.229312,9.359360,9.575424,8.902656,9.633792,8.892416,12.881920,9.224192,9.256960,9.414656,9.417728,9.595904,9.476096,9.157632,9.103360,9.209856,11.127808,9.234432,9.402368,9.612288,9.448448,9.158656,9.411584,9.329664,11.182080,9.302016,9.169920,10.762240,9.018368,9.171968,9.528320,9.374720,9.659392,9.334784,9.340928,9.422848,9.208832,9.352192,8.817664,9.392128,8.816640,9.011200,9.241600,9.005056,8.979456,9.384960,9.451520,9.450496,8.814592,9.160704,9.298944,9.389056,9.492480,9.300992,9.372672,9.123840,10.835968,9.227264,9.439232,9.180160,9.645056,9.322496,8.922112,9.050112,9.062400,9.274368,9.424896,9.140224,8.970240,9.492480,9.311232,9.190400,9.339904
